Peak ID,Retention Time,Aggregate M/Z,Polarity,Compound Name,Predicted Structure (smiles),ID,
1923,,376.9477,-,,,,
1924,,376.9811,-,,,,
1925,,377.0397,-,,,,
1926,,377.0870,-,,,,
1927,,377.1131,-,,,,
1928,,377.4284,-,,,,
1929,,377.9005,-,,,,
1930,,377.9677,-,,,,
1931,,378.0441,-,,,,
1932,,378.0912,-,,,,
1933,,378.8170,-,,,,
1934,,378.9215,-,,,,
1935,,378.9479,-,,,,
1936,,378.9856,-,,,,
1937,,379.0851,-,,,,
1938,,379.9761,-,,,,
1939,,380.0848,-,,,,
1940,,380.2342,-,,,,
1941,,380.5473,-,,,,
1942,,380.8439,-,,,,
1943,,380.9374,-,,,,
1944,,380.9838,-,,,,
1945,,381.0883,-,,,,
1946,,381.1775,-,,,,
1947,,381.3200,-,,,,
1948,,381.9985,-,,,,
1949,,382.0404,-,,,,
1950,,382.1294,-,,,,
1951,,382.5527,-,,,,
1952,,382.8840,-,,,,
1953,,382.9832,-,,,,
1954,,383.0979,-,,,,
1955,,383.1869,-,,,,
1956,,383.5533,-,,,,
1957,,383.9066,-,,,,
1958,,384.0289,-,,,,
1959,,384.1067,-,,,,
1960,,384.1472,-,,,,
1961,,384.8769,-,,,,
1962,,385.0123,-,,,,
1963,,385.1608,-,,,,
1964,,385.2583,-,,,,
1965,,385.9723,-,,,,
1966,,386.0275,-,,,,
1967,,386.1151,-,,,,
1968,,386.2527,-,,,,
1969,,386.8577,-,,,,
1970,,386.9419,-,,,,
1971,,386.9776,-,,,,
1972,,387.1162,-,,,,
1973,,387.3514,-,,,,
1974,,387.5074,-,,,,
1975,,387.9480,-,,,,
1976,,388.0430,-,,,,
1977,,388.1188,-,,,,
1978,,388.1955,-,,,,
1979,,388.2733,-,,,,
1980,,388.8799,-,,,,
1981,,388.9691,-,,,,
1982,,389.0313,-,,,,
1983,,389.1216,-,,,,
1984,,389.1587,-,,,,
1985,,389.2821,-,,,,
1986,,390.0346,-,,,,
1987,,390.1222,-,,,,
1988,,390.8113,-,,,,
1989,,390.9938,-,,,,
1990,,391.1417,-,,,,
1991,,391.2836,-,,,,
1992,,391.5708,-,,,,
1993,,391.9098,-,,,,
1994,,391.9830,-,,,,
1995,,392.1057,-,,,,
1996,,392.2787,-,,,,
1997,,392.7900,-,,,,
1998,,392.9027,-,,,,
1999,,392.9921,-,,,,
2000,,393.1706,-,,,,
2001,,393.2776,-,,,,
2002,,393.5433,-,,,,
2003,,393.9424,-,,,,
2004,,394.0512,-,,,,
2005,,394.1447,-,,,,
2006,,394.2732,-,,,,
2007,,394.5427,-,,,,
2008,,394.7933,-,,,,
2009,,394.8962,-,,,,
2010,,394.9758,-,,,,
2011,,395.0438,-,,,,
2012,,395.1332,-,,,,
2013,,395.1929,-,,,,
2014,,395.2742,-,,,,
2015,,395.9772,-,,,,
2016,,396.0458,-,,,,
2017,,396.1499,-,,,,
2018,,396.7770,-,,,,
2019,,396.8182,-,,,,
2020,,396.9088,-,,,,
2021,,396.9878,-,,,,
2022,,397.1084,-,,,,
2023,,397.1857,-,,,,
2024,,397.2451,-,,,,
2025,,397.4423,-,,,,
2026,,397.9947,-,,,,
2027,,398.0899,-,,,,
2028,,398.1734,-,,,,
2029,,398.8259,-,,,,
2030,,398.9939,-,,,,
2031,,399.0668,-,,,,
2032,,399.8849,-,,,,
2033,,399.9976,-,,,,
2034,,400.0735,-,,,,
2035,,400.1485,-,,,,
2036,,400.8523,-,,,,
2037,,400.9905,-,,,,
2038,,401.0669,-,,,,
2039,,401.1318,-,,,,
2040,,401.3053,-,,,,
2041,,401.5309,-,,,,
2042,,401.8768,-,,,,
2043,,401.9460,-,,,,
2044,,402.0073,-,,,,
2045,,402.0636,-,,,,
2046,,402.1346,-,,,,
2047,,402.2142,-,,,,
2048,,402.4961,-,,,,
2049,,402.5349,-,,,,
2050,,402.5997,-,,,,
2051,,402.8298,-,,,,
2052,,402.9904,-,,,,
2053,,403.0387,-,,,,
2054,,403.1053,-,,,,
2055,,403.2981,-,,,,
2056,,403.5563,-,,,,
2057,,403.7539,-,,,,
2058,,404.0007,-,,,,
2059,,404.0600,-,,,,
2060,,404.1052,-,,,,
2061,,404.2507,-,,,,
2062,,404.5561,-,,,,
2063,,404.7666,-,,,,
2064,,404.8470,-,,,,
2065,,405.0263,-,,,,
2066,,405.0778,-,,,,
2067,,405.1764,-,,,,
2068,,405.2630,-,,,,
2069,,405.3325,-,,,,
2070,,405.9251,-,,,,
2071,,406.0255,-,,,,
2072,,406.0885,-,,,,
2073,,406.1705,-,,,,
2074,,406.2593,-,,,,
2075,,406.8576,-,,,,
2076,,407.0246,-,,,,
2077,,407.1688,-,,,,
2078,,407.2740,-,,,,
2079,,407.3264,-,,,,
2080,,407.9518,-,,,,
2081,,408.0103,-,,,,
2082,,408.0783,-,,,,
2083,,408.1376,-,,,,
2084,,408.2668,-,,,,
2085,,408.7599,-,,,,
2086,,408.8865,-,,,,
2087,,408.9474,-,,,,
2088,,409.0276,-,,,,
2089,,409.0971,-,,,,
2090,,409.1624,-,,,,
2091,,409.2074,-,,,,
2092,,409.4235,-,,,,
2093,,409.7632,-,,,,
2094,,409.9189,-,,,,
2095,,409.9604,-,,,,
2096,,410.0366,-,,,,
2097,,410.0760,-,,,,
2098,,410.1568,-,,,,
2099,,410.2368,-,,,,
2100,,410.5652,-,,,,
2101,,410.7607,-,,,,
2102,,410.9204,-,,,,
2103,,411.0295,-,,,,
2104,,411.1652,-,,,,
2105,,411.2603,-,,,,
2106,,411.7692,-,,,,
2107,,411.9272,-,,,,
2108,,412.0227,-,,,,
2109,,412.1950,-,,,,
2110,,412.2640,-,,,,
2111,,412.5201,-,,,,
2112,,412.7953,-,,,,
2113,,413.2903,-,,,,
2114,,413.8943,-,,,,
2115,,413.9647,-,,,,
2116,,414.0434,-,,,,
2117,,414.1688,-,,,,
2118,,414.5477,-,,,,
2119,,414.8038,-,,,,
2120,,414.8893,-,,,,
2121,,414.9697,-,,,,
2122,,415.0465,-,,,,
2123,,415.0910,-,,,,
2124,,415.1486,-,,,,
2125,,415.2057,-,,,,
2126,,415.2539,-,,,,
2127,,415.5470,-,,,,
2128,,415.9820,-,,,,
2129,,416.0481,-,,,,
2130,,416.1435,-,,,,
2131,,416.1740,-,,,,
2132,,416.1968,-,,,,
2133,,416.8263,-,,,,
2134,,416.9268,-,,,,
2135,,417.0416,-,,,,
2136,,417.1489,-,,,,
2137,,417.3165,-,,,,
2138,,417.7748,-,,,,
2139,,417.9248,-,,,,
2140,,417.9921,-,,,,
2141,,418.1162,-,,,,
2142,,418.1678,-,,,,
2143,,418.2614,-,,,,
2144,,418.8038,-,,,,
2145,,418.9002,-,,,,
2146,,418.9692,-,,,,
2147,,419.0789,-,,,,
2148,,419.1157,-,,,,
2149,,419.2951,-,,,,
2150,,419.8964,-,,,,
2151,,419.9772,-,,,,
2152,,420.0831,-,,,,
2153,,420.5059,-,,,,
2154,,420.8090,-,,,,
2155,,420.9469,-,,,,
2156,,421.0798,-,,,,
2157,,421.1420,-,,,,
2158,,421.2713,-,,,,
2159,,421.9808,-,,,,
2160,,422.0864,-,,,,
2161,,422.1305,-,,,,
2162,,422.2184,-,,,,
2163,,422.5353,-,,,,
2164,,422.7553,-,,,,
2165,,422.8345,-,,,,
2166,,422.9317,-,,,,
2167,,423.1123,-,,,,
2168,,423.2049,-,,,,
2169,,423.2606,-,,,,
2170,,423.5391,-,,,,
2171,,423.8381,-,,,,
2172,,423.9194,-,,,,
2173,,423.9925,-,,,,
2174,,424.0459,-,,,,
2175,,424.1132,-,,,,
2176,,424.1690,-,,,,
2177,,424.2559,-,,,,
2178,,424.3067,-,,,,
2179,,424.5797,-,,,,
2180,,424.9130,-,,,,
2181,,424.9786,-,,,,
2182,,425.0785,-,,,,
2183,,425.1832,-,,,,
2184,,425.2711,-,,,,
2185,,425.3640,-,,,,
2186,,425.4128,-,,,,
2187,,425.7524,-,,,,
2188,,425.8993,-,,,,
2189,,426.0221,-,,,,
2190,,426.1745,-,,,,
2191,,426.2373,-,,,,
2192,,426.8684,-,,,,
2193,,426.9358,-,,,,
2194,,427.0195,-,,,,
2195,,427.1126,-,,,,
2196,,427.1763,-,,,,
2197,,427.2178,-,,,,
2198,,427.2513,-,,,,
2199,,427.3554,-,,,,
2200,,427.8970,-,,,,
2201,,428.0536,-,,,,
2202,,428.1726,-,,,,
2203,,428.7738,-,,,,
2204,,428.8447,-,,,,
2205,,428.9841,-,,,,
2206,,429.0271,-,,,,
2207,,429.1228,-,,,,
2208,,429.7639,-,,,,
2209,,429.9297,-,,,,
2210,,429.9774,-,,,,
2211,,430.0635,-,,,,
2212,,430.1558,-,,,,
2213,,430.2259,-,,,,
2214,,430.2385,-,,,,
2215,,430.7807,-,,,,
2216,,430.8653,-,,,,
2217,,430.9019,-,,,,
2218,,430.9762,-,,,,
2219,,431.0165,-,,,,
2220,,431.1418,-,,,,
2221,,431.4886,-,,,,
2222,,431.9719,-,,,,
2223,,432.0017,-,,,,
2224,,432.1458,-,,,,
2225,,432.2787,-,,,,
2226,,432.5672,-,,,,
2227,,432.7999,-,,,,
2228,,432.8513,-,,,,
2229,,432.8978,-,,,,
2230,,433.0163,-,,,,
2231,,433.0688,-,,,,
2232,,433.1457,-,,,,
2233,,433.2369,-,,,,
2234,,434.0062,-,,,,
2235,,434.0761,-,,,,
2236,,434.1493,-,,,,
2237,,434.7811,-,,,,
2238,,434.8761,-,,,,
2239,,434.9445,-,,,,
2240,,435.0155,-,,,,
2241,,435.0474,-,,,,
2242,,435.1613,-,,,,
2243,,435.2969,-,,,,
2244,,435.8606,-,,,,
2245,,435.9482,-,,,,
2246,,436.0430,-,,,,
2247,,436.2412,-,,,,
2248,,436.7798,-,,,,
2249,,436.9590,-,,,,
2250,,437.0449,-,,,,
2251,,437.1433,-,,,,
2252,,437.2776,-,,,,
2253,,437.9814,-,,,,
2254,,438.1083,-,,,,
2255,,438.1982,-,,,,
2256,,438.8108,-,,,,
2257,,438.9028,-,,,,
2258,,439.0853,-,,,,
2259,,439.2449,-,,,,
2260,,439.3390,-,,,,
2261,,439.7708,-,,,,
2262,,439.8967,-,,,,
2263,,439.9670,-,,,,
2264,,440.0881,-,,,,
2265,,440.1816,-,,,,
2266,,440.3202,-,,,,
2267,,440.8613,-,,,,
2268,,440.9580,-,,,,
2269,,441.0038,-,,,,
2270,,441.0851,-,,,,
2271,,441.1903,-,,,,
2272,,441.3260,-,,,,
2273,,441.8784,-,,,,
2274,,441.9524,-,,,,
2275,,442.0149,-,,,,
2276,,442.0793,-,,,,
2277,,442.1900,-,,,,
2278,,442.8349,-,,,,
2279,,443.0028,-,,,,
2280,,443.1227,-,,,,
2281,,443.3016,-,,,,
2282,,443.3757,-,,,,
2283,,443.8755,-,,,,
2284,,443.9763,-,,,,
2285,,444.0315,-,,,,
2286,,444.1264,-,,,,
2287,,444.1638,-,,,,
2288,,444.2957,-,,,,
2289,,444.8164,-,,,,
2290,,444.9767,-,,,,
2291,,445.0157,-,,,,
2292,,445.0877,-,,,,
2293,,445.1532,-,,,,
2294,,445.3123,-,,,,
2295,,445.9031,-,,,,
2296,,446.1210,-,,,,
2297,,446.2886,-,,,,
2298,,446.8415,-,,,,
2299,,446.9675,-,,,,
2300,,447.1112,-,,,,
2301,,447.2930,-,,,,
2302,,447.9131,-,,,,
2303,,448.0072,-,,,,
2304,,448.1051,-,,,,
2305,,448.3063,-,,,,
2306,,448.8855,-,,,,
2307,,449.0026,-,,,,
2308,,449.1081,-,,,,
2309,,449.2140,-,,,,
2310,,449.3097,-,,,,
2311,,449.8754,-,,,,
2312,,449.9868,-,,,,
2313,,450.1077,-,,,,
2314,,450.1706,-,,,,
2315,,450.2637,-,,,,
2316,,450.3558,-,,,,
2317,,450.7544,-,,,,
2318,,450.8642,-,,,,
2319,,451.0284,-,,,,
2320,,451.1792,-,,,,
2321,,451.2780,-,,,,
2322,,451.3694,-,,,,
2323,,451.9119,-,,,,
2324,,452.0310,-,,,,
2325,,452.1263,-,,,,
2326,,452.2005,-,,,,
2327,,452.2781,-,,,,
2328,,452.7736,-,,,,
2329,,452.9195,-,,,,
2330,,453.0472,-,,,,
2331,,453.1216,-,,,,
2332,,453.1933,-,,,,
2333,,453.2760,-,,,,
2334,,453.3962,-,,,,
2335,,453.5009,-,,,,
2336,,453.9538,-,,,,
2337,,454.4002,-,,,,
2338,,454.4549,-,,,,
2339,,454.7857,-,,,,
2340,,454.8822,-,,,,
2341,,455.0116,-,,,,
2342,,455.0496,-,,,,
2343,,455.1032,-,,,,
2344,,455.4006,-,,,,
2345,,455.5677,-,,,,
2346,,455.9499,-,,,,
2347,,456.0523,-,,,,
2348,,456.1063,-,,,,
2349,,456.1678,-,,,,
2350,,456.2268,-,,,,
2351,,456.7882,-,,,,
2352,,456.8429,-,,,,
2353,,456.9218,-,,,,
2354,,457.0377,-,,,,
2355,,457.8508,-,,,,
2356,,457.9593,-,,,,
2357,,458.0716,-,,,,
2358,,458.1884,-,,,,
2359,,458.3262,-,,,,
2360,,458.8107,-,,,,
2361,,458.9522,-,,,,
2362,,459.0902,-,,,,
2363,,459.1372,-,,,,
2364,,459.3838,-,,,,
2365,,459.8400,-,,,,
2366,,459.9642,-,,,,
2367,,460.0336,-,,,,
2368,,460.0965,-,,,,
2369,,460.1412,-,,,,
2370,,460.2583,-,,,,
2371,,460.7924,-,,,,
2372,,460.9131,-,,,,
2373,,460.9431,-,,,,
2374,,461.0667,-,,,,
2375,,461.1439,-,,,,
2376,,461.2647,-,,,,
2377,,461.2998,-,,,,
2378,,461.3485,-,,,,
2379,,461.9637,-,,,,
2380,,462.0685,-,,,,
2381,,462.1460,-,,,,
2382,,462.2878,-,,,,
2383,,462.3604,-,,,,
2384,,462.8005,-,,,,
2385,,462.9361,-,,,,
2386,,463.0682,-,,,,
2387,,463.1006,-,,,,
2388,,463.2926,-,,,,
2389,,463.8274,-,,,,
2390,,463.8829,-,,,,
2391,,463.9087,-,,,,
2392,,463.9850,-,,,,
2393,,464.0324,-,,,,
2394,,464.1004,-,,,,
2395,,464.1715,-,,,,
2396,,464.2913,-,,,,
2397,,464.3874,-,,,,
2398,,464.8254,-,,,,
2399,,464.9841,-,,,,
2400,,465.0222,-,,,,
2401,,465.1021,-,,,,
2402,,465.1715,-,,,,
2403,,465.2996,-,,,,
2404,,466.0141,-,,,,
2405,,466.0985,-,,,,
2406,,466.1904,-,,,,
2407,,466.2765,-,,,,
2408,,466.8491,-,,,,
2409,,466.9981,-,,,,
2410,,467.0721,-,,,,
2411,,467.1852,-,,,,
2412,,467.2814,-,,,,
2413,,467.8838,-,,,,
2414,,468.0103,-,,,,
2415,,468.1124,-,,,,
2416,,468.1962,-,,,,
2417,,468.8823,-,,,,
2418,,468.9717,-,,,,
2419,,469.0550,-,,,,
2420,,469.1172,-,,,,
2421,,469.1837,-,,,,
2422,,469.2267,-,,,,
2423,,469.2971,-,,,,
2424,,469.3776,-,,,,
2425,,469.9452,-,,,,
2426,,469.9882,-,,,,
2427,,470.0530,-,,,,
2428,,470.1522,-,,,,
2429,,470.2527,-,,,,
2430,,470.7671,-,,,,
2431,,470.8511,-,,,,
2432,,470.9723,-,,,,
2433,,471.0894,-,,,,
2434,,471.1722,-,,,,
2435,,471.2517,-,,,,
2436,,471.8761,-,,,,
2437,,471.9299,-,,,,
2438,,471.9694,-,,,,
2439,,472.0789,-,,,,
2440,,472.2040,-,,,,
2441,,472.3589,-,,,,
2442,,472.4865,-,,,,
2443,,472.5438,-,,,,
2444,,472.8201,-,,,,
2445,,473.0005,-,,,,
2446,,473.0504,-,,,,
2447,,473.2044,-,,,,
2448,,473.3409,-,,,,
2449,,474.0432,-,,,,
2450,,474.2012,-,,,,
2451,,474.7895,-,,,,
2452,,474.9771,-,,,,
2453,,475.0649,-,,,,
2454,,475.1437,-,,,,
2455,,475.1614,-,,,,
2456,,475.8486,-,,,,
2457,,475.9575,-,,,,
2458,,476.6266,-,,,,
2459,,476.7669,-,,,,
2460,,476.8904,-,,,,
2461,,477.0403,-,,,,
2462,,477.0886,-,,,,
2463,,477.1369,-,,,,
2464,,477.2573,-,,,,
2465,,477.9366,-,,,,
2466,,478.2922,-,,,,
2467,,478.8187,-,,,,
2468,,479.8542,-,,,,
2469,,479.9743,-,,,,
2470,,480.0399,-,,,,
2471,,480.1654,-,,,,
2472,,480.2885,-,,,,
2473,,480.8001,-,,,,
2474,,480.9699,-,,,,
2475,,481.0735,-,,,,
2476,,481.1094,-,,,,
2477,,481.1916,-,,,,
2478,,481.2571,-,,,,
2479,,481.3186,-,,,,
2480,,481.4157,-,,,,
2481,,481.9199,-,,,,
2482,,481.9788,-,,,,
2483,,482.0736,-,,,,
2484,,482.1090,-,,,,
2485,,482.2546,-,,,,
2486,,482.8091,-,,,,
2487,,482.9641,-,,,,
2488,,483.0500,-,,,,
2489,,483.1328,-,,,,
2490,,483.1899,-,,,,
2491,,483.2716,-,,,,
2492,,483.3078,-,,,,
2493,,483.8578,-,,,,
2494,,483.9771,-,,,,
2495,,484.0492,-,,,,
2496,,484.1342,-,,,,
2497,,484.2533,-,,,,
2498,,484.3188,-,,,,
2499,,484.8358,-,,,,
2500,,484.9684,-,,,,
2501,,485.0924,-,,,,
2502,,485.2085,-,,,,
2503,,485.3025,-,,,,
2504,,485.8675,-,,,,
2505,,486.0819,-,,,,
2506,,486.7450,-,,,,
2507,,486.8022,-,,,,
2508,,486.9539,-,,,,
2509,,487.0807,-,,,,
2510,,487.1780,-,,,,
2511,,487.2115,-,,,,
2512,,487.8370,-,,,,
2513,,487.9119,-,,,,
2514,,487.9825,-,,,,
2515,,488.0838,-,,,,
2516,,488.1643,-,,,,
2517,,488.2717,-,,,,
2518,,488.3340,-,,,,
2519,,488.8124,-,,,,
2520,,488.9713,-,,,,
2521,,489.0443,-,,,,
2522,,489.0706,-,,,,
2523,,489.1052,-,,,,
2524,,489.1758,-,,,,
2525,,489.3211,-,,,,
2526,,489.3713,-,,,,
2527,,489.8845,-,,,,
2528,,489.9952,-,,,,
2529,,490.1045,-,,,,
2530,,490.1696,-,,,,
2531,,490.2753,-,,,,
2532,,490.3182,-,,,,
2533,,490.3677,-,,,,
2534,,490.7759,-,,,,
2535,,490.8674,-,,,,
2536,,491.0273,-,,,,
2537,,491.1332,-,,,,
2538,,491.1797,-,,,,
2539,,491.3212,-,,,,
2540,,491.3665,-,,,,
2541,,491.5517,-,,,,
2542,,491.9471,-,,,,
2543,,492.0398,-,,,,
2544,,492.1417,-,,,,
2545,,492.2605,-,,,,
2546,,492.7435,-,,,,
2547,,492.8578,-,,,,
2548,,493.0598,-,,,,
2549,,493.1471,-,,,,
2550,,493.2437,-,,,,
2551,,493.9086,-,,,,
2552,,493.9886,-,,,,
2553,,494.1739,-,,,,
2554,,494.2471,-,,,,
2555,,494.4788,-,,,,
2556,,494.7957,-,,,,
2557,,494.9721,-,,,,
2558,,495.0615,-,,,,
2559,,495.1260,-,,,,
2560,,495.1744,-,,,,
2561,,495.2712,-,,,,
2562,,495.9790,-,,,,
2563,,496.1745,-,,,,
2564,,496.2730,-,,,,
2565,,496.7772,-,,,,
2566,,496.9033,-,,,,
2567,,496.9717,-,,,,
2568,,497.0572,-,,,,
2569,,497.0823,-,,,,
2570,,497.1520,-,,,,
2571,,497.2088,-,,,,
2572,,497.2736,-,,,,
2573,,497.9251,-,,,,
2574,,497.9972,-,,,,
2575,,498.0562,-,,,,
2576,,498.0845,-,,,,
2577,,498.2907,-,,,,
2578,,498.7814,-,,,,
2579,,498.9146,-,,,,
2580,,499.0386,-,,,,
2581,,499.1185,-,,,,
2582,,499.2202,-,,,,
2583,,499.2944,-,,,,
2584,,499.8384,-,,,,
2585,,499.9694,-,,,,
2586,,500.0409,-,,,,
2587,,500.1116,-,,,,
2588,,500.1953,-,,,,
2589,,500.2888,-,,,,
2590,,500.6608,-,,,,
2591,,500.8018,-,,,,
2592,,501.0804,-,,,,
2593,,501.1949,-,,,,
2594,,501.2756,-,,,,
2595,,501.3403,-,,,,
2596,,501.9581,-,,,,
2597,,502.0556,-,,,,
2598,,502.1827,-,,,,
2599,,502.7806,-,,,,
2600,,502.9216,-,,,,
2601,,502.9622,-,,,,
2602,,503.0561,-,,,,
2603,,503.1641,-,,,,
2604,,503.2381,-,,,,
2605,,503.2608,-,,,,
2606,,503.3027,-,,,,
2607,,503.8281,-,,,,
2608,,503.9676,-,,,,
2609,,504.0593,-,,,,
2610,,504.1599,-,,,,
2611,,504.7904,-,,,,
2612,,504.9457,-,,,,
2613,,505.0609,-,,,,
2614,,505.1513,-,,,,
2615,,505.2364,-,,,,
2616,,505.8672,-,,,,
2617,,505.9290,-,,,,
2618,,505.9870,-,,,,
2619,,506.0760,-,,,,
2620,,506.1884,-,,,,
2621,,506.2810,-,,,,
2622,,506.3335,-,,,,
2623,,506.8085,-,,,,
2624,,506.9859,-,,,,
2625,,507.0603,-,,,,
2626,,507.1290,-,,,,
2627,,507.1908,-,,,,
2628,,507.2930,-,,,,
2629,,507.8940,-,,,,
2630,,507.9589,-,,,,
2631,,507.9894,-,,,,
2632,,508.0611,-,,,,
2633,,508.1917,-,,,,
2634,,508.7193,-,,,,
2635,,508.8285,-,,,,
2636,,508.9779,-,,,,
2637,,509.0630,-,,,,
2638,,509.1976,-,,,,
2639,,509.2861,-,,,,
2640,,509.7345,-,,,,
2641,,509.8776,-,,,,
2642,,509.9847,-,,,,
2643,,510.0656,-,,,,
2644,,510.1458,-,,,,
2645,,510.2864,-,,,,
2646,,510.7715,-,,,,
2647,,510.9671,-,,,,
2648,,511.1144,-,,,,
2649,,511.2467,-,,,,
2650,,511.2819,-,,,,
2651,,511.4818,-,,,,
2652,,511.9654,-,,,,
2653,,512.1137,-,,,,
2654,,512.2703,-,,,,
2655,,512.7556,-,,,,
2656,,512.8416,-,,,,
2657,,513.0197,-,,,,
2658,,513.1217,-,,,,
2659,,513.2735,-,,,,
2660,,513.9072,-,,,,
2661,,514.0289,-,,,,
2662,,514.1253,-,,,,
2663,,514.2857,-,,,,
2664,,514.7577,-,,,,
2665,,515.0144,-,,,,
2666,,515.1157,-,,,,
2667,,515.2882,-,,,,
2668,,515.7836,-,,,,
2669,,515.8933,-,,,,
2670,,515.9329,-,,,,
2671,,516.0132,-,,,,
2672,,516.1588,-,,,,
2673,,516.2029,-,,,,
2674,,516.2857,-,,,,
2675,,516.5836,-,,,,
2676,,516.7744,-,,,,
2677,,516.9900,-,,,,
2678,,517.0664,-,,,,
2679,,517.1629,-,,,,
2680,,517.2896,-,,,,
2681,,517.4299,-,,,,
2682,,517.8258,-,,,,
2683,,517.9691,-,,,,
2684,,518.0647,-,,,,
2685,,518.1524,-,,,,
2686,,518.2199,-,,,,
2687,,518.2943,-,,,,
2688,,518.3507,-,,,,
2689,,518.7583,-,,,,
2690,,518.8790,-,,,,
2691,,519.0293,-,,,,
2692,,519.0850,-,,,,
2693,,519.2263,-,,,,
2694,,519.3111,-,,,,
2695,,519.9469,-,,,,
2696,,520.0315,-,,,,
2697,,520.1981,-,,,,
2698,,520.7589,-,,,,
2699,,520.9201,-,,,,
2700,,521.0351,-,,,,
2701,,521.0878,-,,,,
2702,,521.1430,-,,,,
2703,,521.1734,-,,,,
2704,,521.2755,-,,,,
2705,,521.9799,-,,,,
2706,,522.0923,-,,,,
2707,,522.1737,-,,,,
2708,,522.2353,-,,,,
2709,,522.2838,-,,,,
2710,,522.3105,-,,,,
2711,,522.7850,-,,,,
2712,,522.9700,-,,,,
2713,,523.0517,-,,,,
2714,,523.1732,-,,,,
2715,,523.2922,-,,,,
2716,,523.9503,-,,,,
2717,,524.0375,-,,,,
2718,,524.1643,-,,,,
2719,,524.2514,-,,,,
2720,,524.2979,-,,,,
2721,,524.8031,-,,,,
2722,,524.9715,-,,,,
2723,,525.0395,-,,,,
2724,,525.1147,-,,,,
2725,,525.2932,-,,,,
2726,,525.8498,-,,,,
2727,,525.9559,-,,,,
2728,,526.0367,-,,,,
2729,,526.1204,-,,,,
2730,,526.1751,-,,,,
2731,,526.2433,-,,,,
2732,,526.3432,-,,,,
2733,,526.9321,-,,,,
2734,,527.0272,-,,,,
2735,,527.0970,-,,,,
2736,,527.1653,-,,,,
2737,,527.2036,-,,,,
2738,,527.2518,-,,,,
2739,,527.3388,-,,,,
2740,,527.8380,-,,,,
2741,,527.9702,-,,,,
2742,,528.0988,-,,,,
2743,,528.2619,-,,,,
2744,,528.7346,-,,,,
2745,,528.7931,-,,,,
2746,,528.9663,-,,,,
2747,,529.0592,-,,,,
2748,,529.2010,-,,,,
2749,,529.3958,-,,,,
2750,,530.0449,-,,,,
2751,,530.1681,-,,,,
2752,,530.2746,-,,,,
2753,,530.8066,-,,,,
2754,,530.9703,-,,,,
2755,,531.0798,-,,,,
2756,,531.1697,-,,,,
2757,,531.2697,-,,,,
2758,,531.8902,-,,,,
2759,,532.7509,-,,,,
2760,,532.9510,-,,,,
2761,,533.0872,-,,,,
2762,,533.1660,-,,,,
2763,,533.2663,-,,,,
2764,,533.9955,-,,,,
2765,,534.0869,-,,,,
2766,,534.1510,-,,,,
2767,,534.2820,-,,,,
2768,,534.7325,-,,,,
2769,,535.0060,-,,,,
2770,,535.0875,-,,,,
2771,,535.1730,-,,,,
2772,,535.2548,-,,,,
2773,,535.8360,-,,,,
2774,,535.9260,-,,,,
2775,,536.0096,-,,,,
2776,,536.0861,-,,,,
2777,,536.3061,-,,,,
2778,,536.5815,-,,,,
2779,,536.8834,-,,,,
2780,,537.0043,-,,,,
2781,,537.0632,-,,,,
2782,,537.1329,-,,,,
2783,,537.1806,-,,,,
2784,,537.2892,-,,,,
2785,,537.3542,-,,,,
2786,,537.8998,-,,,,
2787,,538.0579,-,,,,
2788,,538.1371,-,,,,
2789,,538.2851,-,,,,
2790,,538.7644,-,,,,
2791,,539.9305,-,,,,
2792,,540.0535,-,,,,
2793,,540.1877,-,,,,
2794,,540.3004,-,,,,
2795,,540.7729,-,,,,
2796,,540.9178,-,,,,
2797,,541.0832,-,,,,
2798,,541.1781,-,,,,
2799,,541.2983,-,,,,
2800,,541.3581,-,,,,
2801,,541.8261,-,,,,
2802,,541.9301,-,,,,
2803,,542.0582,-,,,,
2804,,542.1615,-,,,,
2805,,542.2380,-,,,,
2806,,542.7862,-,,,,
2807,,542.9035,-,,,,
2808,,543.0680,-,,,,
2809,,543.1054,-,,,,
2810,,543.1416,-,,,,
2811,,543.2383,-,,,,
2812,,543.3423,-,,,,
2813,,543.4266,-,,,,
2814,,543.8830,-,,,,
2815,,543.9481,-,,,,
2816,,544.0591,-,,,,
2817,,544.1636,-,,,,
2818,,544.2403,-,,,,
2819,,544.7731,-,,,,
2820,,544.9675,-,,,,
2821,,545.0363,-,,,,
2822,,545.2520,-,,,,
2823,,545.9596,-,,,,
2824,,546.0205,-,,,,
2825,,546.0726,-,,,,
2826,,546.1290,-,,,,
2827,,546.2541,-,,,,
2828,,546.5787,-,,,,
2829,,546.7773,-,,,,
2830,,547.0741,-,,,,
2831,,547.9679,-,,,,
2832,,548.0164,-,,,,
2833,,548.0813,-,,,,
2834,,548.1667,-,,,,
2835,,548.2330,-,,,,
2836,,548.7387,-,,,,
2837,,548.7795,-,,,,
2838,,548.9942,-,,,,
2839,,549.0856,-,,,,
2840,,549.1647,-,,,,
2841,,549.3144,-,,,,
2842,,549.9559,-,,,,
2843,,550.0989,-,,,,
2844,,550.2419,-,,,,
2845,,550.7261,-,,,,
2846,,550.9741,-,,,,
2847,,551.0122,-,,,,
2848,,551.0998,-,,,,
2849,,551.3202,-,,,,
2850,,551.8770,-,,,,
2851,,551.9849,-,,,,
2852,,552.1304,-,,,,
